id,date,location,lat,lon,fatalities,type,trigger,state,location_accuracy,source,label,elevation,slope,aspect,slope_max_nbhd,slope_mean_nbhd,relief_nbhd,dist_to_road_m,ndvi,rain_1d,rain_3d,rain_7d,rain_15d,rain_30d,soil_moisture_surface,soil_moisture_subsurface,vv_anomaly,factor_of_safety
NEG406,2011-01-04,near_GLC6110,26.10163,91.70246,,,,,,,0,106,5,112,28,10.980379058919437,51,321.623705938777,6639.0,0.0,0.03299999888986349,1.2729999693110585,1.2729999693110585,11.87799968663603,,,,1.122946072659206
NEG407,2017-10-29,near_GLC6110,26.29218,91.71166,,,,,,,0,57,2,13,8,2.765076924816023,13,141.52675462826076,7302.0,0.0,0.0,0.0,118.07499809749424,234.23049513436854,0.37219300866127014,0.3559255599975586,0.5125338445981829,3.3084691994182336
NEG408,2020-07-19,near_GLC6143,23.70897,92.88099,,,,,,,0,418,18,194,42,25.209052395848943,229,299.91691660262467,7340.666666666667,3.179999925196171,14.489999778568745,95.6949980231002,205.88999606855214,289.64699420612305,0.36984777450561523,0.39104071259498596,-0.4912149781578936,0.6337203173236534
NEG409,2009-11-23,near_GLC6143,23.74026,92.70487,,,,,,,0,984,12,200,45,16.51338373636522,111,328.22744420556063,5378.0,0.0,0.0,3.014999966137111,3.044999965466559,14.095999686978757,,,,0.691460633906725
NEG410,2013-05-17,near_GLC6513,23.03451,91.68595,,,,,,,0,26,8,106,15,5.158612848209205,33,41.50312950373744,6200.0,23.419999603182077,58.1349989278242,71.00499887391925,414.04999093711376,451.34048987645656,,,,2.1247633730766076
NEG411,2019-08-02,near_GLC6513,22.98246,91.71805,,,,,,,0,20,1,133,7,2.1440708457619064,8,41.876386272034125,5053.0,9.380000077188015,35.74499939382076,44.884999219328165,131.96999778598547,843.1099822763354,0.33446088433265686,0.34042444825172424,-0.45741019086331747,3.98547521313552
NEG412,2009-12-29,near_GLC6200,27.10024,93.62194,,,,,,,0,346,6,331,32,9.53309615729934,67,65.21713788904373,4587.5,0.0,0.0,0.0,0.03999999910593033,3.723999898415059,,,,0.9782176467120023
NEG413,2024-11-18,near_GLC6200,27.08509,93.60675,,,,,,,0,305,3,294,35,8.770127201895118,93,75.17826004096865,4396.666666666667,0.0,0.0,0.0,3.4349999064579606,38.484999055974185,0.2690865397453308,0.2634880840778351,-1.881741235340181,0.8500182807230667
NEG414,2022-05-18,near_GLC6288,26.29062,91.67712,,,,,,,0,55,1,270,9,2.716764835562389,16,1035.215403211995,6939.0,69.0699980771169,181.02999525424093,275.1049932753667,293.2649926887825,426.1994887664914,0.4090939164161682,0.3939216434955597,-0.1604936267282291,2.7858320886003263
NEG415,2025-03-18,near_GLC6288,26.3115,91.69778,,,,,,,0,52,0,0,6,1.9346661543329866,9,1794.6072448201976,3528.5,0.0,0.0,20.819999504834414,20.819999504834414,31.91999921761453,0.2048821896314621,0.26694709062576294,-0.9432576871084652,5.467543105765037
NEG416,2007-12-21,near_GLC6283,26.13175,91.71492,,,,,,,0,145,10,198,35,15.131507748734952,145,615.3204761606187,6405.333333333333,0.0,0.0,0.0,2.449999839067459,3.8174998450558633,,,,0.8917264854581592
NEG417,2016-02-18,near_GLC6283,26.25985,91.67751,,,,,,,0,50,1,160,9,2.7133165999592976,16,506.32342935812005,2674.5,0.0,0.0,0.0,3.394999887794256,17.96299970522523,0.2771005630493164,0.30681541562080383,-0.7568910853290856,3.3378864095941196
NEG418,2020-03-05,near_GLC6286,26.14508,91.67786,,,,,,,0,51,3,250,6,2.1294959143484467,11,173.9909018031963,3663.5,0.05999999865889549,7.939999777823687,7.954499778337777,24.344499349594116,25.95449932012707,0.3108196556568146,0.31630709767341614,-1.32809580865512,4.7998580909703055
NEG419,2009-01-18,near_GLC6286,26.14606,91.78374,,,,,,,0,104,18,182,35,12.37438033365778,91,180.74396507418732,3226.6666666666665,0.0,0.1649999963119626,0.1649999963119626,1.2499999599531293,3.003999916370958,,,,0.8917264854581592
NEG420,2008-11-26,near_GLC6284,26.12669,91.79602,,,,,,,0,60,1,246,5,1.5863076034910166,9,89.2468182958527,4808.0,0.0,0.0,0.0,0.35499999299645424,37.86699920124374,,,,6.410988626744456
NEG421,2015-10-22,near_GLC6284,26.23361,91.73452,,,,,,,0,51,3,34,6,1.9710036754311568,9,255.00806768377075,6999.666666666667,0.0,0.0,0.9549999833106995,39.54499854519963,168.48949612118304,0.3525063395500183,0.37239041924476624,,4.537122203505186
NEG422,2008-03-27,near_GLC6287,26.02755,91.59987,,,,,,,0,89,14,231,36,14.85625920471281,151,1662.2473043968655,5717.333333333333,0.0,7.564999785274267,20.18999960180372,54.96499877888709,134.05699650384486,,,,0.8662087320075671
NEG423,2023-12-26,near_GLC6287,26.19716,91.60529,,,,,,,0,49,1,180,6,1.6093124278829833,10,2008.867080304179,3827.3333333333335,0.0,0.15999999083578587,0.32499998714774847,0.49499998055398464,17.679999604821205,0.30907300114631653,0.3210776746273041,1.3470433288851744,4.8108666140777405
NEG424,2024-05-05,near_GLC6292,25.57658,90.0152,,,,,,,0,37,5,36,22,4.713796711169739,30,36.93060305874487,5305.5,2.394999999552965,3.1350000090897083,3.2750000059604645,4.76500000897795,12.724999808706343,0.0668530985713005,0.14453347027301788,-0.21478543547695672,1.6982117016648248
NEG425,2020-03-13,near_GLC6292,25.70868,90.13148,,,,,,,0,249,4,237,22,9.001749741515457,45,30.922269601921627,5343.666666666667,0.0,0.0,4.379999837838113,5.250499817542732,13.935499588958919,0.22113613784313202,0.28502827882766724,-1.9352055725888526,1.4452522598489235
NEG426,2012-02-07,near_GLC6290,25.59805,91.95282,,,,,,,0,1308,25,108,33,16.024844791121826,127,508.09054018516645,5689.666666666667,0.004999999888241291,0.03999999910593033,0.04099999915342778,0.04099999915342778,4.25599991704803,,,,0.9475905605077413
NEG427,2021-05-30,near_GLC6290,25.4961,91.90637,,,,,,,0,1783,10,69,16,5.124234699683637,30,369.7887726974379,6211.0,0.0,2.9749998971819878,34.3049988951534,107.94999689981341,248.11699440609664,0.314788818359375,0.3238750100135803,3.3496014595526793,1.782840800503715
NEG428,2020-01-28,near_GLC6222,27.11143,93.71428,,,,,,,0,152,4,264,25,8.60960772209439,66,20.219209223829587,5710.0,0.0,0.0,10.319999642670155,12.584999542683363,40.23449898418039,0.24624569714069366,0.25412726402282715,0.4666082589920473,1.2318449303513672
NEG429,2017-10-31,near_GLC6222,27.24317,93.73376,,,,,,,0,458,35,162,50,24.163360010760645,197,29.27413230892445,6621.0,97.86999816447496,99.18499812483788,103.32999800518155,321.4699933305383,380.8014922142029,0.48047930002212524,0.47555920481681824,-1.0800554018158106,0.5015404724458338
NEG430,2007-12-27,near_GLC6293,25.50102,90.16858,,,,,,,0,161,6,99,26,10.935049270612861,102,182.89049223035846,7376.0,0.0,0.0,0.0,0.0,0.07999999821186066,,,,1.2121029133401509
NEG431,2019-05-03,near_GLC6293,25.39786,90.06661,,,,,,,0,133,6,279,27,12.457196227618562,58,97.70797501039293,7318.5,1.8199999630451202,3.4399999231100082,25.38499940931797,28.14999933540821,134.18499705009162,0.16548457741737366,0.18201687932014465,-0.2313854526355854,1.24324843644683
NEG432,2016-10-02,near_GLC7591,25.07457,92.36358,,,,,,,0,141,14,203,34,19.254142447669825,179,27.25991942579094,6851.666666666667,0.760999989695847,0.9109999844804406,104.17599722091109,211.4209946775809,392.2559903198853,0.47502079606056213,0.47671693563461304,2.3119146333972873,0.6978378056234339
NEG433,2012-07-30,near_GLC7591,24.88251,92.36628,,,,,,,0,25,2,270,12,2.205190972420813,13,35.0405486752185,6344.333333333333,23.459999489597976,61.16499854531139,151.8549967892468,278.90999385062605,503.67548906616867,,,,2.662004208874474
NEG434,2022-05-17,near_GLC7031,27.4993,88.73581,,,,,,,0,3785,41,39,56,35.888419169043225,476,9586.838907229861,2665.0,20.049999430775642,32.05499905347824,46.46999879553914,105.29999772273004,209.76199562009424,0.3415965139865875,0.348691463470459,-1.6304642970634031,0.5206214712822009
NEG435,2011-12-16,near_GLC7031,27.52627,88.78499,,,,,,,0,4707,20,208,66,31.78856280395776,349,9458.033752336145,137.5,0.2399999974295497,0.41999999340623617,0.41999999340623617,1.5264999640639871,10.751499748555943,,,,0.5448065416868559
NEG436,2009-01-02,near_GLC6971,26.96507,93.83611,,,,,,,0,86,5,264,9,2.477816735216777,12,1012.6384706285119,4744.0,0.009000000543892384,0.009000000543892384,1.9789999322965741,2.3439999194815755,2.3439999194815755,,,,3.5557939043574724
NEG437,2012-05-11,near_GLC6971,27.17686,93.78558,,,,,,,0,152,2,132,13,2.889933156879457,21,877.1620799164352,5145.333333333333,0.3299999926239252,0.3299999926239252,0.5999999847263098,107.48549760691822,264.33049424830824,,,,2.45549141126334
NEG438,2009-06-20,near_GLC6968,25.54801,92.17501,,,,,,,0,1312,4,84,28,10.255272437720388,93,232.1715816328832,7841.0,1.414999971166253,1.98499995470047,26.744999257847667,83.47999774012715,217.2259945999831,,,,1.122946072659206
NEG439,2018-05-03,near_GLC6968,25.50021,92.24754,,,,,,,0,1300,6,64,16,5.233653474134597,33,676.357630347356,6036.0,22.73499946296215,62.045998480170965,83.62099772226065,90.61099754925817,190.34599544294178,0.3322947323322296,0.3297591507434845,0.2919592951914076,1.7423989874609171
NEG440,2013-11-12,near_GLC6969,25.55467,90.33337,,,,,,,0,737,32,120,42,25.038116362395495,267,28.69539904399388,8928.0,0.0,0.0,0.0,0.8054999885498546,47.16049922158709,,,,0.7402858242480944
NEG441,2021-06-29,near_GLC6969,25.39334,90.2671,,,,,,,0,127,12,200,22,11.583916243250025,127,44.07227543465708,6527.0,25.48499920219183,44.29999875836074,64.68499843217432,100.01999755948782,335.08399257063866,0.42158231139183044,0.43030405044555664,1.0279995336741088,1.1166046494938069
NEG442,2020-02-29,near_GLC6970,25.63049,90.32815,,,,,,,0,670,6,86,18,7.734280679815834,42,50.46698728771426,6703.5,0.0,6.299999907612801,9.404999826103449,9.494999822229147,9.581999820657074,0.17946504056453705,0.2391708791255951,-0.6456773538316662,1.8587261211204278
NEG443,2012-04-16,near_GLC6970,25.59862,90.28094,,,,,,,0,466,8,302,25,8.635048779933141,61,58.827601428538905,5572.5,9.124999772757292,14.214999610558152,138.47999669983983,223.55699491966516,223.68199491966516,,,,1.2620264222578241
NEG444,2008-12-04,near_GLC6963,23.59369,92.85264,,,,,,,0,1011,29,133,59,30.265875446361513,358,185.6525705909894,8538.0,0.0,0.0035000001080334187,0.0035000001080334187,0.0035000001080334187,1.3584999521262944,,,,0.5553949991701417
NEG445,2019-02-02,near_GLC6963,23.63767,92.58978,,,,,,,0,970,38,300,66,36.859751449492954,474,268.54522335255575,8058.5,0.045500002801418304,0.045500002801418304,0.1805000025779009,0.1805000025779009,0.1805000025779009,0.09023973345756531,0.17475025355815887,0.0835229935547801,0.5845519775513272
NEG446,2020-10-14,near_GLC6945,25.1691,93.745,,,,,,,0,732,14,210,41,19.739850293251774,202,9.09074028451227,8991.0,0.0,0.0,7.334999775514007,82.05849822796881,230.49349498283118,0.3507622480392456,0.37600529193878174,0.9777236033799497,0.6626138559675788
NEG447,2012-12-04,near_GLC6945,25.25206,94.10493,,,,,,,0,1169,21,173,41,23.494566023104383,213,39.04590839820207,8071.0,0.0,0.0,0.0,0.0,10.774999801069498,,,,0.7584500378984689
NEG448,2018-06-01,near_GLC6990,25.95578,94.64712,,,,,,,0,1655,31,71,53,30.232652783603307,320,622.2030313110539,5028.333333333333,4.75999990105629,23.999999180436134,39.68499878048897,109.19499736372381,263.19499318115413,0.3629396855831146,0.3698490262031555,1.6136211301666634,0.5276556207166901
NEG449,2009-01-18,near_GLC6990,25.94213,94.59215,,,,,,,0,1577,17,41,40,24.280427239948306,257,807.375053096402,7550.333333333333,0.29499999433755875,1.1549999751150608,2.599999936297536,5.924999886192381,7.355999844148755,,,,0.7776488575672658
NEG450,2022-04-02,near_GLC7214,27.22774,93.04816,,,,,,,0,787,16,251,36,14.950729251914217,156,114.8125310799287,6911.0,8.039499916136265,46.93949905782938,68.40949853509665,72.27449845522642,74.96949850022793,0.39094603061676025,0.38585686683654785,-1.4962590177292245,0.7149055389826665
NEG451,2014-11-12,near_GLC7214,27.30198,93.08994,,,,,,,0,872,29,111,42,27.453672582235356,305,219.85311304768356,8853.5,0.054999999701976776,0.2349999975413084,0.35499999672174454,2.367499953135848,25.25249940622598,,,8.35211366503625,0.7402858242480944
NEG452,2011-03-04,near_GLC7263,25.46541,93.98637,,,,,,,0,1818,38,191,58,36.69672513687949,463,118.58762862729066,5955.0,0.0,0.06100000441074371,3.0209998432546854,4.160999809391797,7.060999699868262,,,,0.5604232393816504
NEG453,2021-09-30,near_GLC7263,25.43088,94.08541,,,,,,,0,1871,14,350,33,15.310659713524462,120,120.7209914633797,7795.0,11.804999710060656,21.589999455027282,35.254999071359634,104.90999739896506,165.5449960688129,0.34985774755477905,0.35537633299827576,1.204748294597052,0.8202284054756177
NEG454,2018-05-15,near_GLC7264,25.48508,93.98783,,,,,,,0,1590,36,251,51,28.286602021305644,244,110.96047409327522,5532.0,0.5999999828636646,15.039999675005674,131.34999798517674,201.96849622298032,258.83849444333464,0.30545875430107117,0.31270280480384827,-0.49044203769087513,0.5727093859750114
NEG455,2023-08-26,near_GLC7264,25.59968,93.89516,,,,,,,0,1542,26,227,36,22.013724330839388,179,99.44294301335165,5180.5,16.854999696835876,28.04499940481037,78.83499841485173,115.42499740235507,247.1189938224852,0.361045241355896,0.36713606119155884,-0.29465458647039533,0.7421679258702532
NEG456,2022-08-10,near_GLC7253,24.81479,93.03751,,,,,,,0,85,10,122,40,12.333463026114018,68,1198.7785682909177,6540.0,0.0,3.6049998998641968,29.17499911878258,76.63649789150804,186.69649489689618,0.47072458267211914,0.4992932379245758,0.519339012167694,0.600020928198944
NEG457,2018-06-11,near_GLC7253,24.69823,93.1087,,,,,,,0,108,8,280,29,9.352930396637227,66,786.4483873629662,7965.0,9.739999793469906,14.139999716542661,103.72499874886125,193.11249702516943,244.30749555304646,0.29998356103897095,0.2855115830898285,0.055910920043300116,0.9933787262415399
NEG458,2016-10-31,near_GLC7265,25.36705,94.07043,,,,,,,0,1209,23,295,38,21.19869903509872,233,39.31955600470703,6080.5,0.08499999716877937,14.014999827370048,27.894999468699098,27.894999468699098,82.87149786017835,0.3715791702270508,0.38153600692749023,,0.6951356341893363
NEG459,2016-10-02,near_GLC7265,25.44248,94.0391,,,,,,,0,1433,31,135,62,29.856131162472966,361,31.51493265893754,7728.333333333333,4.132999911904335,8.672999806702137,31.672999061644077,134.6079968381673,210.13299530930817,0.38247624039649963,0.4047068953514099,-0.3983407442374771,0.4896917663689777
NEG460,2013-11-02,near_GLC7266,25.51536,93.91333,,,,,,,0,1902,32,173,48,23.89277627971009,268,42.22612040901329,9006.666666666666,2.8569999216124415,10.806999663822353,28.56699919141829,60.64699836075306,125.2469970844686,,,,0.6502529605228045
NEG461,2018-03-18,near_GLC7266,25.56249,93.79286,,,,,,,0,1588,16,133,38,16.823782984531395,171,48.96747918281606,6792.5,4.804999966174364,14.124999799765646,16.339999767020345,17.23499975539744,39.43699905835092,0.2919389307498932,0.3041533827781677,-1.26780356639512,0.7626606956267126
NEG462,2015-05-10,near_GLC7279,25.02708,93.55439,,,,,,,0,859,26,51,48,26.792428690556427,326,206.48696539877096,6345.0,0.11499999463558197,7.394999811425805,16.659999640658498,64.22399872541428,155.2439966807142,0.22010889649391174,0.2114069163799286,-0.20965870145918863,0.6531702972253275
NEG463,2007-04-24,near_GLC7279,25.01614,93.56673,,,,,,,0,1008,26,356,48,23.71884604398744,268,319.57149735948775,6132.333333333333,8.50499986577779,44.04999916534871,49.514999019913375,160.30999644845724,231.55549462512136,,,,0.6502529605228045
NEG464,2024-10-07,near_GLC7276,26.1674,91.7294,,,,,,,0,56,1,0,30,3.043974199388933,31,563.4835365377816,3364.0,2.95999988168478,96.23999771475792,169.68999590165913,290.11999330017716,322.5499926703051,0.3972838521003723,0.3964587152004242,0.7170545151868684,0.8480376166372705
NEG465,2022-02-16,near_GLC7276,26.15125,92.01617,,,,,,,0,61,2,132,29,4.978451544268271,53,550.2637078601988,4536.5,0.0,0.0,0.5249999761581421,44.62449877336621,55.68449851498008,0.21162492036819458,0.24394740164279938,-1.4004138587789212,1.0989727455054255
NEG466,2024-05-03,near_GLC7364,24.85818,94.2361,,,,,,,0,1225,31,214,45,30.07402789058837,339,11.757686660272732,6863.0,35.174999140203,53.349998923018575,54.66999888047576,89.78499813843518,108.81499797012657,0.17144499719142914,0.20611721277236938,0.043259196524014776,0.7269372600792489
NEG467,2025-03-29,near_GLC7364,24.80679,94.18792,,,,,,,0,1069,32,269,43,27.779165045432688,281,14.475615653378815,6474.333333333333,0.0,0.0,0.0800000000745058,8.949999885633588,46.74499887507409,0.0912618488073349,0.19002538919448853,-1.7851873301568366,0.8181029166738056
NEG468,2015-12-15,near_GLC7372,25.14114,94.46033,,,,,,,0,1935,18,227,30,14.25662272441932,146,36.430292332419825,6779.5,0.0,0.0,0.2449999935925007,1.5809999535558745,3.875999880838208,0.29718372225761414,0.31997108459472656,-1.3063278698719891,0.9628893445621194
NEG469,2018-03-02,near_GLC7372,24.99885,94.26234,,,,,,,0,1391,13,344,23,12.24342451040881,136,20.71178328524681,5675.5,0.026500001549720764,0.026500001549720764,2.496499938890338,5.371499819681048,5.405499819666147,0.2712046802043915,0.3044869899749756,-0.5292071974722141,1.3027437316249775
NEG470,2009-01-21,near_GLC7370,24.10681,94.02324,,,,,,,0,1382,15,21,46,26.611554839452154,227,1377.1967411006742,8745.0,0.0,0.0,0.0,0.0,0.05049999704351649,,,,0.6769254485667469
NEG471,2009-12-04,near_GLC7370,24.22574,94.13259,,,,,,,0,765,20,121,40,22.400558774834426,227,2785.4346612181357,8651.333333333334,0.0,0.014999999664723873,2.8099999483674765,2.834999947808683,20.739999445155263,,,,0.7776488575672658
NEG472,2020-11-02,near_GLC7385,24.09672,93.84053,,,,,,,0,957,26,352,34,20.69395882007665,179,13667.262316738595,8924.333333333334,25.61649931035936,57.90649860911071,59.97649857215583,200.9414953617379,245.81649450212717,0.39600053429603577,0.41207802295684814,1.0438542483027309,0.750870573002885
NEG473,2021-04-13,near_GLC7385,24.13077,93.99293,,,,,,,0,1201,27,34,43,24.30498820551177,300,4973.134152099751,7413.666666666667,0.0,5.114999981597066,9.899999878369272,17.558999858796597,19.19399987347424,0.16392849385738373,0.2229536473751068,-0.8278661333459922,0.7664824996816346
NEG474,2024-01-27,near_GLC7369,24.32148,94.14742,,,,,,,0,1291,27,340,48,26.09651662415845,280,141.30302473048255,8231.666666666666,0.09999999683350325,1.8899999586865306,1.9449999574571848,1.9449999574571848,1.9449999574571848,0.22295832633972168,0.27916884422302246,1.1984652338602215,0.6514707326464756
NEG475,2011-11-15,near_GLC7369,24.34156,94.36532,,,,,,,0,186,1,90,14,3.40026879867668,18,325.6420237631747,8418.5,0.0,0.08999999612569809,0.08999999612569809,0.09199999622069299,76.25199832650833,,,,2.278369109567298
NEG476,2015-10-06,near_GLC7383,24.01093,94.1705,,,,,,,0,359,25,200,32,19.385496095279777,145,4296.803056555274,8173.0,13.234999664127827,19.344999469816685,22.668999450281262,44.223999057896435,184.61399569455534,0.34328895807266235,0.34929409623146057,2.3917606411926844,0.8528177301767912
NEG477,2022-11-07,near_GLC7383,23.78923,94.19235,,,,,,,0,164,1,245,6,1.9114108051360732,7,4709.236002090634,5381.666666666667,0.0,0.4899999871850014,0.5354999871342443,59.18549855327001,102.41549740539631,0.344248503446579,0.37267351150512695,1.8564702477803259,4.5891683173850275
NEG478,2018-09-01,near_GLC7373,24.81723,94.50464,,,,,,,0,1231,35,109,54,26.686993544842746,316,34.00469140096721,4816.333333333333,0.11499999463558197,49.05499864090234,108.06499741598964,237.494994064793,397.88999027665704,0.38410916924476624,0.4036320149898529,2.5472180713902555,0.511303710949683
NEG479,2008-02-02,near_GLC7373,24.89521,94.49522,,,,,,,0,1488,36,184,52,32.39829577948072,369,46.78312594862183,6939.5,0.007500000298023224,1.5124999806284904,15.00749966967851,32.882499204948545,32.882499204948545,,,,0.6058408868937004
NEG480,2015-10-27,near_GLC7389,24.2696,94.10581,,,,,,,0,1259,24,179,52,27.19844617347232,276,14.088529337315986,7432.5,0.0,0.0,0.16499999538064003,14.139999742619693,154.22999634686857,0.34970852732658386,0.37307363748550415,3.9147493314406336,0.54129802024029
NEG481,2025-01-07,near_GLC7389,24.43648,94.02657,,,,,,,0,946,25,279,33,20.5421028466483,199,6.013491786051635,6454.333333333333,0.0,0.0,0.0,0.009999999776482582,1.5099999569356441,0.11823155730962753,0.21838738024234772,0.08030185594572536,1.0565005738371396
NEG482,2022-05-25,near_GLC7371,23.85424,94.09021,,,,,,,0,527,24,213,37,23.58900445079907,207,6267.726384873997,7659.0,10.094999641180038,26.34499951452017,49.88499868661165,99.90499694086611,209.7429943419993,0.22454297542572021,0.20029187202453613,0.007832840653910544,0.8425417021993129
NEG483,2020-05-02,near_GLC7371,24.04555,94.18413,,,,,,,0,286,19,345,28,14.309469805998505,109,5405.727243269502,6066.5,0.12600000202655792,7.755999818444252,17.80599954817444,100.0709979897365,120.18599727936089,0.1774795949459076,0.17892417311668396,-1.2849614382079455,1.182149661663055
NEG484,2020-07-10,near_GLC7388,24.50064,94.19835,,,,,,,0,1117,21,168,49,29.374611297892134,300,884.6703320409705,4084.5,7.674999933689833,25.12999960128218,137.96499720867723,187.499495848082,379.7694922434166,0.38447055220603943,0.40130096673965454,0.2537153979647897,0.5462317282559257
NEG485,2023-02-02,near_GLC7388,24.56093,94.23158,,,,,,,0,846,14,145,42,25.41294650536091,217,2944.5632199353267,8216.5,1.0279999668709934,1.0279999668709934,1.0279999668709934,1.0279999668709934,1.0279999668709934,0.19341659545898438,0.25029900670051575,-1.0018568988552206,0.763521952844482
NEG486,2024-04-05,near_GLC7374,25.07952,94.35412,,,,,,,0,1802,3,250,24,9.963663769969514,87,111.7115336618314,4380.5,0.0,0.07499999925494194,7.484999728389084,37.289998919703066,45.79999864473939,0.15249332785606384,0.23539571464061737,0.5607040744676244,1.4239766255786892
NEG487,2007-06-20,near_GLC7374,25.15503,94.35707,,,,,,,0,1689,7,216,35,18.04486996610788,172,115.65761641821575,6071.0,0.6100000003352761,39.54499912355095,79.40999839734286,144.8549968516454,170.32449625059962,,,,0.8917264854581592
NEG488,2015-05-13,near_GLC7409,25.69483,94.65847,,,,,,,0,1056,21,104,34,18.959269694835143,180,1533.2919810077037,6400.333333333333,1.2649999186396599,5.349999809637666,31.99999929778278,48.31199889443815,112.46199748292565,0.29626452922821045,0.32013171911239624,-0.2460890470712549,0.8488211043121132
NEG489,2014-04-06,near_GLC7409,25.83734,94.75034,,,,,,,0,756,21,79,37,21.861093459216576,229,1045.9465995413334,6089.5,0.0849999962374568,4.644999925047159,4.906499914824963,13.346499693579972,21.491499464027584,,,,0.8421399415384938
NEG490,2010-02-12,near_GLC7666,25.03828,93.24316,,,,,,,0,285,4,243,37,17.29397449958871,108,10169.0835054645,5553.5,0.009999999776482582,0.4749999735504389,0.4749999735504389,0.4779999735765159,0.5079999729059637,,,,0.8421399415384938
NEG491,2016-01-28,near_GLC7666,25.03027,93.34823,,,,,,,0,242,12,213,34,14.276154355822623,104,16044.353153334532,8570.0,0.0,0.8149999799206853,0.8149999799206853,2.7249999195337296,9.341499840840697,0.20271886885166168,0.22486059367656708,-2.2225787656861833,0.9406921104680583
NEG492,2009-05-17,near_GLC7664,24.667,93.52638,,,,,,,0,695,8,184,32,9.969718842372998,91,45.13110771883564,5941.666666666667,8.349999740719795,9.164999728091061,66.94999830238521,80.71999794244766,161.17999610397965,,,,0.9782176467120023
NEG493,2019-02-08,near_GLC7664,24.7596,93.29766,,,,,,,0,387,18,106,39,17.38391875801428,157,49.22668555451743,8439.0,0.0,0.0,0.02800000086426735,2.597999949939549,2.597999949939549,0.18593043088912964,0.25637128949165344,-0.8120307008116976,0.8299071944817877
NEG494,2015-04-05,near_GLC7665,24.74585,93.42811,,,,,,,0,637,26,48,59,30.107555077176734,325,250.7606203432317,6913.5,8.98999972641468,49.129998832941055,91.12949823681265,98.73949800804257,98.74949800781906,0.2373628169298172,0.21205246448516846,11.011265552561824,0.5504742248864243
NEG495,2011-05-04,near_GLC7665,24.64112,93.66083,,,,,,,0,891,27,162,36,25.38120451550052,285,170.73979283679478,6487.0,28.364999623969197,44.49299925472587,61.75299884099513,96.13799810223281,115.667997892946,,,,0.8662087320075671
NEG496,2010-12-27,near_GLC7660,25.75513,94.01583,,,,,,,0,844,15,124,29,13.494952477203814,142,24.331830997659655,6731.333333333333,0.0,0.0,0.3249999927356839,8.890000046230853,38.143999616615474,,,,1.0829887013239492
NEG497,2020-03-21,near_GLC7660,25.69101,94.12042,,,,,,,0,1394,12,340,27,16.843726922596254,143,69.92411219972578,4600.0,0.0,0.0,1.1899999547749758,8.334999750368297,18.87899955548346,0.2713271379470825,0.3135148882865906,-1.9680824558213281,1.1056426419346455
NEG498,2010-02-05,near_GLC7887,28.0256,96.9652,,,,,,,0,1416,48,116,60,42.60701168614358,608,299.97610232565523,7508.333333333333,0.0,0.0,0.3829999892041087,1.5179999703541398,3.147999937646091,,,,0.5511492644857678
NEG499,2007-11-09,near_GLC7887,27.9128,96.79275,,,,,,,0,853,23,73,52,25.10750771493188,276,272.9144123766639,8152.333333333333,0.004999999888241291,2.6149999126791954,3.6199998930096626,4.234499867074192,76.0194982662797,,,,0.6058408868937004
NEG500,2020-01-22,near_GLC7335,25.4257,90.17168,,,,,,,0,157,13,28,27,10.893263800327926,68,83.35103892806777,7350.0,0.0,0.1749999951571226,0.1749999951571226,0.5899999914690852,11.747999721206725,0.20602405071258545,0.2689202129840851,-0.13793806917646023,1.1905431125773522
NEG501,2020-05-07,near_GLC7335,25.75607,89.97933,,,,,,,0,22,4,270,12,2.8586839266450905,16,110.81804029214084,5824.0,0.17499999701976776,95.69499761145562,117.0554970195517,203.18049541302025,335.6954924305901,0.23928922414779663,0.2547004222869873,2.7519808504310124,2.6174717784706063
NEG502,2009-11-28,near_GLC7334,28.04171,94.66878,,,,,,,0,1211,16,248,43,26.592982495187005,193,756.8054690722324,8564.0,0.0,0.03999999910593033,0.07999999821186066,19.039999498054385,33.17749927844852,,,,0.7230989553986906
NEG503,2011-04-06,near_GLC7334,28.06277,94.73056,,,,,,,0,525,16,195,29,14.104848579248351,127,1055.8699296917603,6713.5,0.6799999885261059,5.484999839216471,19.01199956610799,63.66699838452041,233.2169943759218,,,,1.0829887013239492
NEG504,2025-02-23,near_GLC7701,25.69497,94.0458,,,,,,,0,994,14,113,28,15.452318460192478,157,30.505307768157927,4550.0,0.8999999891966581,2.4949999786913395,7.764999856241047,9.40999981481582,16.219999625347555,0.24865156412124634,0.285666286945343,-2.334374725457371,1.0934796259835404
NEG505,2021-06-29,near_GLC7701,25.68528,94.02781,,,,,,,0,1452,25,204,35,23.301062318922906,250,24.768282202447097,1934.6666666666667,1.6299999952316284,17.404999423772097,49.14999846741557,87.53999735787511,205.2294947654009,0.32452115416526794,0.33006906509399414,-0.9956347769339553,0.7975741954990154
NEG506,2017-07-08,near_GLC7699,25.97446,94.50386,,,,,,,0,1873,11,310,37,15.221188284898222,92,325.5093425736522,5341.0,14.989999501034617,29.32499912008643,87.0289977286011,191.85899547766894,419.1039897836745,0.3976258933544159,0.4164527654647827,1.500211475475881,0.6903881607992834
NEG507,2017-08-15,near_GLC7699,25.90346,94.45598,,,,,,,0,1497,35,281,49,33.00851831267085,384,277.11211654490427,6399.333333333333,3.239999869838357,30.12499942816794,115.39999758638442,214.8479959340766,371.14299176540226,0.4012908339500427,0.41905149817466736,7.198719951474181,0.5365458593833765
